symbol,timeframe,trial,balance,ema_fast,ema_slow,rsi_length,adx_length,vwap_length,volume_zscore,mean_rev_length,rsi_overbought,rsi_oversold,adx_threshold,mean_rev_threshold,ema,rsi,adx,vwap,volume,mean_reversion,stoploss,takeprofit,trailing
SOL/USDT,1h,35,1020.0999999999998,8,67,14,16,23,2.48,24,74,20,30,1.7,1.13,1.5,0.9,1.02,1.33,0.95,0.0102,0.0341,0.0098
SOL/USDT,1h,36,1011.9999999999999,12,29,13,9,18,1.4,23,77,11,28,1.26,1.35,1.03,1.09,1.3,1.19,0.85,0.0241,0.018,0.0043
SOL/USDT,1h,37,1028.8600000000001,17,35,19,15,17,1.55,2,72,25,21,1.33,1.01,1.49,1.19,1.05,0.96,0.68,0.0216,0.0166,0.0119
SOL/USDT,1h,38,1010.2499999999998,10,50,18,15,20,1.45,27,73,10,28,1.33,1.37,1.17,0.71,1.1,1.47,0.97,0.0161,0.0152,0.0113
SOL/USDT,1h,39,1022.1399999999999,12,52,15,11,12,2.9,27,69,15,26,0.52,0.87,0.93,1.25,1.4,1.34,0.93,0.0088,0.0339,0.0101
SOL/USDT,1h,40,1028.8600000000001,19,63,20,14,14,1.75,7,71,14,22,1.74,0.87,1.1,1.03,1.18,0.65,0.77,0.0166,0.0164,0.0041
SOL/USDT,1h,41,1020.24,10,38,7,10,22,1.35,3,66,17,23,1.57,1.47,1.44,0.81,1.06,1.21,1.4,0.0151,0.0333,0.0085
SOL/USDT,1h,42,1033.2399999999998,18,72,7,6,9,1.91,21,69,14,19,1.86,0.93,1.08,0.88,0.82,1.44,1.46,0.0176,0.0203,0.0041
SOL/USDT,1h,43,1022.1399999999999,18,98,19,13,22,2.38,9,66,20,19,0.92,1.17,1.27,1.29,1.21,1.27,1.17,0.0088,0.0324,0.0042
SOL/USDT,1h,44,1015.2599999999998,12,82,15,15,15,2.69,16,80,19,22,1.67,1.39,0.91,0.76,1.11,1.41,0.89,0.0107,0.0286,0.0111
SOL/USDT,1h,45,1015.3899999999999,14,43,20,16,9,1.02,8,72,15,30,1.57,0.84,1.09,0.94,1.4,0.76,1.16,0.0128,0.0131,0.0112
SOL/USDT,1h,46,1026.45,18,88,13,16,8,1.19,11,76,25,21,1.05,0.96,1.06,0.75,1.02,0.63,0.72,0.0156,0.024,0.005
SOL/USDT,1h,47,1032.2700000000004,8,39,17,10,14,1.6,29,68,25,27,0.84,1.0,1.34,1.25,1.01,1.29,1.13,0.0247,0.0173,0.0049
SOL/USDT,1h,48,1018.9599999999999,10,86,17,6,20,1.22,18,79,28,18,1.68,1.35,1.03,1.03,1.38,0.86,1.19,0.0102,0.0316,0.0063
SOL/USDT,1h,49,1013.63,11,72,19,6,19,1.43,6,69,26,15,1.11,1.33,1.24,1.07,0.98,0.82,1.31,0.0107,0.0345,0.0117
SOL/USDT,1h,50,1038.2600000000002,17,64,20,17,7,1.76,18,80,26,20,1.15,0.91,1.15,0.74,1.07,0.85,0.95,0.0166,0.025,0.0116
SOL/USDT,1h,51,1024.25,8,71,13,10,8,1.42,6,77,25,17,0.78,1.09,0.96,1.26,1.47,0.86,0.65,0.0223,0.0326,0.0044
SOL/USDT,1h,52,1020.14,11,36,15,18,24,1.63,6,78,12,21,0.54,1.19,1.37,1.2,0.98,1.4,0.64,0.0084,0.0234,0.0115
SOL/USDT,1h,53,1028.77,14,81,18,19,9,2.68,21,71,13,19,0.68,1.04,1.26,0.76,0.87,1.37,1.16,0.0232,0.0131,0.0061
SOL/USDT,1h,54,1030.1000000000004,9,89,6,6,25,2.74,22,69,12,21,1.42,1.09,1.3,0.74,1.18,0.73,0.64,0.0164,0.0161,0.0068
SOL/USDT,1h,55,1041.6899999999996,17,99,18,19,17,2.21,13,71,16,23,1.68,0.9,1.11,0.85,0.86,1.34,1.38,0.0135,0.0193,0.0079
SOL/USDT,1h,56,1018.18,13,80,9,16,8,2.06,8,77,16,15,0.62,1.01,1.12,1.25,1.46,1.12,0.7,0.017,0.0179,0.0106
SOL/USDT,1h,57,1018.04,14,35,8,6,13,1.53,29,79,12,17,1.18,1.27,1.46,0.76,1.31,0.7,1.2,0.0141,0.0312,0.0081
SOL/USDT,1h,58,1029.1200000000003,17,91,20,15,10,2.72,20,79,10,15,0.78,1.04,1.35,1.28,0.89,0.73,1.49,0.011,0.0262,0.0053
SOL/USDT,1h,59,1014.91,10,49,13,8,18,1.75,30,76,24,27,1.93,1.18,0.84,0.96,1.45,1.43,0.96,0.0209,0.0244,0.0048
SOL/USDT,1h,60,1014.76,12,33,17,16,20,1.34,3,77,10,20,0.62,1.41,1.18,1.22,0.9,0.84,0.61,0.0164,0.0348,0.0096
SOL/USDT,1h,61,1011.2599999999999,20,97,11,13,18,2.32,14,69,10,25,1.47,1.46,1.08,0.74,0.81,1.11,1.05,0.0115,0.0216,0.0049
SOL/USDT,1h,62,1015.52,19,23,6,12,19,2.25,13,77,23,21,1.73,1.48,1.25,0.78,1.24,0.7,0.95,0.0246,0.0153,0.0074
SOL/USDT,1h,63,1018.18,14,35,10,12,18,1.96,18,80,29,20,1.55,1.08,1.09,1.16,1.45,1.14,0.78,0.02,0.0179,0.0088
SOL/USDT,1h,64,1019.2600000000001,14,22,20,17,15,1.92,29,70,22,23,1.78,1.16,1.2,1.07,1.48,1.3,0.67,0.0214,0.0256,0.0045
SOL/USDT,1h,65,1014.6999999999999,19,64,10,6,25,1.99,10,76,10,26,0.71,1.02,1.46,0.9,1.27,0.87,1.2,0.0084,0.0321,0.0078
SOL/USDT,1h,66,1009.7199999999999,10,86,16,8,23,2.23,6,66,22,17,1.94,1.09,0.86,0.79,0.81,0.98,1.49,0.014,0.017,0.0077
SOL/USDT,1h,67,1023.05,12,78,8,14,25,1.62,26,71,14,29,0.88,1.14,0.87,0.99,0.91,1.35,1.25,0.0104,0.0343,0.0071
SOL/USDT,1h,68,1013.4599999999997,8,30,14,17,13,2.51,19,69,28,30,0.65,0.86,1.36,0.98,1.47,0.87,1.39,0.0084,0.0298,0.0102
SOL/USDT,1h,69,1018.0999999999999,19,53,15,12,16,2.82,4,75,30,23,1.7,1.5,1.3,0.99,1.26,1.2,1.25,0.0085,0.032,0.0054
SOL/USDT,1h,70,1034.3900000000003,10,37,6,12,7,1.05,25,75,18,19,0.61,0.89,1.49,0.71,1.48,1.17,0.74,0.0189,0.0198,0.0064
SOL/USDT,1h,71,1016.14,18,90,12,14,15,2.19,25,75,21,20,0.58,1.21,1.49,1.13,1.44,1.45,0.79,0.0177,0.0247,0.006
SOL/USDT,1h,72,1029.97,15,82,9,15,24,2.0,22,68,26,24,1.85,1.03,1.05,0.95,1.18,1.43,1.02,0.0141,0.0347,0.0109
SOL/USDT,1h,73,1030.8200000000002,16,23,11,17,9,1.49,24,71,26,25,1.08,0.94,1.39,1.13,1.44,0.71,0.98,0.016,0.0292,0.0068
SOL/USDT,1h,74,1015.5999999999999,8,54,17,9,23,1.31,10,65,12,28,1.83,1.32,1.26,0.72,1.2,0.95,1.38,0.0084,0.0259,0.0081
SOL/USDT,1h,75,1015.1400000000001,12,68,19,20,12,2.99,30,74,21,29,1.42,0.97,1.0,1.28,1.5,0.85,0.6,0.0209,0.0158,0.008
SOL/USDT,1h,76,1023.4000000000003,18,65,6,12,12,2.21,10,71,26,28,0.59,1.33,1.46,0.81,0.85,1.16,1.31,0.0153,0.0159,0.0072
SOL/USDT,1h,77,1034.3900000000003,9,39,8,20,11,2.38,26,74,17,20,0.73,0.82,1.34,0.89,1.14,0.74,0.94,0.0216,0.0195,0.009
SOL/USDT,1h,78,1020.83,18,67,13,9,8,1.46,20,74,30,22,1.91,0.95,1.49,1.09,1.0,1.47,1.17,0.0087,0.024,0.0104
SOL/USDT,1h,79,1014.91,14,59,9,19,11,1.26,27,66,12,26,1.08,1.07,1.28,1.24,1.45,0.96,1.13,0.0229,0.0237,0.0066
SOL/USDT,1h,80,1041.17,14,23,13,17,23,2.73,27,75,22,18,0.72,0.8,1.44,0.8,1.38,0.93,0.95,0.0134,0.026,0.0095
SOL/USDT,1h,81,1034.26,14,61,7,8,20,1.18,11,73,25,16,0.82,1.17,1.45,0.92,0.96,1.41,1.35,0.0146,0.0302,0.0052
SOL/USDT,1h,82,1022.3,8,59,16,18,23,1.22,15,80,26,22,0.62,1.27,1.29,1.02,1.07,1.44,1.15,0.0217,0.0294,0.0053
SOL/USDT,1h,83,1015.54,13,54,6,8,21,2.68,26,78,13,27,1.72,1.41,1.42,1.29,1.41,0.97,1.03,0.0117,0.0277,0.0075
SOL/USDT,1h,84,1035.3700000000001,10,43,7,12,16,1.78,26,76,18,22,1.0,0.87,1.03,1.28,1.14,1.07,0.72,0.0204,0.019,0.0107
SOL/USDT,1h,85,1020.72,16,61,20,19,7,2.43,27,78,29,17,1.69,1.1,1.3,1.29,1.25,1.31,0.66,0.0209,0.0303,0.008
SOL/USDT,1h,86,1029.8500000000004,19,91,11,13,18,1.21,19,71,10,20,1.48,0.97,1.06,1.03,1.05,0.95,0.81,0.011,0.0245,0.0102
SOL/USDT,1h,87,1029.94,18,71,12,16,16,2.35,7,76,22,21,1.67,0.84,1.38,1.09,1.41,0.94,1.05,0.0185,0.0315,0.0074
SOL/USDT,1h,88,1016.3899999999999,12,61,15,11,16,2.94,4,67,21,30,1.51,0.96,1.05,1.18,1.35,1.46,1.01,0.0089,0.0177,0.0088
SOL/USDT,1h,89,1034.1800000000003,19,86,6,20,6,1.78,18,73,13,18,1.33,0.85,1.27,1.06,1.36,1.02,1.4,0.0118,0.0248,0.0051
SOL/USDT,1h,90,1010.2700000000001,11,24,6,8,9,2.93,21,71,27,15,1.59,1.04,0.83,0.75,1.21,0.78,0.84,0.0228,0.027,0.0067
SOL/USDT,1h,91,1013.17,12,89,10,13,20,2.53,11,74,24,21,1.84,1.25,1.06,0.88,0.94,1.43,0.62,0.0228,0.0238,0.0055
SOL/USDT,1h,92,1014.79,13,34,6,10,8,1.47,27,78,14,21,1.95,1.22,0.9,0.86,1.41,0.72,0.62,0.0082,0.0243,0.0045
SOL/USDT,1h,93,1016.1899999999998,13,73,15,7,15,2.67,3,74,21,24,1.22,1.3,0.83,0.75,1.22,1.37,0.87,0.0173,0.032,0.0058
SOL/USDT,1h,94,1013.4000000000001,12,81,19,6,18,2.6,12,69,12,25,1.73,1.21,1.37,0.91,0.83,1.03,1.08,0.0234,0.0321,0.0088
SOL/USDT,1h,95,1018.9499999999999,14,93,13,7,15,2.31,24,70,20,15,1.09,0.96,1.12,0.96,1.13,1.34,1.22,0.01,0.0293,0.0072
SOL/USDT,1h,96,1017.18,13,86,18,15,21,1.57,28,68,21,16,1.57,1.5,1.41,0.74,0.96,0.75,0.83,0.0131,0.0307,0.0047
SOL/USDT,1h,97,1014.76,16,38,14,16,16,1.88,28,71,29,23,1.91,1.35,0.87,0.95,1.14,1.07,0.88,0.0204,0.0313,0.0052
SOL/USDT,1h,98,1007.31,15,57,13,15,25,2.42,3,73,17,17,1.39,1.5,1.42,0.77,1.2,0.79,0.98,0.0093,0.0142,0.0063
SOL/USDT,1h,99,1033.4100000000003,14,33,11,13,6,1.35,18,71,20,18,1.48,0.97,1.45,0.83,1.15,1.14,1.09,0.0169,0.0162,0.01
SOL/USDT,4h,0,972.0800000000003,17,49,8,11,15,1.23,25,67,29,22,0.89,1.17,1.12,0.76,1.39,1.01,0.84,0.0151,0.0234,0.0112
SOL/USDT,4h,1,961.9699999999999,15,97,11,17,22,1.54,2,66,19,21,1.4,0.83,1.28,1.18,1.16,0.78,0.78,0.0166,0.0148,0.0093
SOL/USDT,4h,2,986.08,8,80,8,11,25,2.93,14,65,14,30,1.45,1.32,1.41,0.72,1.48,0.65,0.97,0.0116,0.0285,0.0059
SOL/USDT,4h,3,1019.6900000000003,8,44,15,16,16,2.0,26,65,30,26,1.37,1.35,1.14,0.75,1.21,1.26,0.99,0.0089,0.0249,0.0064
SOL/USDT,4h,4,971.6199999999998,9,37,15,13,25,2.9,28,65,27,20,0.72,0.8,1.28,0.85,1.04,1.42,0.98,0.0149,0.0277,0.0065
SOL/USDT,4h,5,1011.3799999999999,8,85,10,18,9,2.56,23,75,17,24,1.92,1.43,0.85,0.8,1.35,0.99,0.7,0.0103,0.0318,0.0046
SOL/USDT,4h,6,1000.0200000000002,9,26,12,13,22,1.53,19,75,29,25,1.43,1.29,0.8,1.21,1.12,1.39,1.12,0.02,0.0164,0.0076
SOL/USDT,4h,7,988.89,18,69,10,16,7,1.45,10,66,21,16,1.2,1.41,1.45,0.98,1.06,0.98,0.75,0.0178,0.0313,0.0041
SOL/USDT,4h,8,1019.0400000000002,11,80,15,8,20,1.01,22,75,29,29,0.85,1.23,0.96,1.15,1.26,1.43,0.65,0.0091,0.0296,0.0062
SOL/USDT,4h,9,973.09,8,28,17,12,20,1.85,12,76,15,23,1.84,1.21,1.22,0.76,1.18,1.23,0.86,0.0199,0.0243,0.0112
SOL/USDT,4h,10,971.9000000000001,17,92,14,14,25,1.37,20,79,14,17,0.96,1.42,1.34,1.18,1.11,1.16,0.75,0.0195,0.0211,0.0087
SOL/USDT,4h,11,962.2499999999999,20,60,11,20,19,1.19,13,74,29,19,1.74,0.94,1.49,1.09,1.3,1.22,1.31,0.0203,0.0343,0.0095
SOL/USDT,4h,12,964.5400000000001,18,71,11,7,11,1.49,22,66,28,23,1.08,0.81,0.86,0.86,1.33,0.93,0.9,0.0228,0.0265,0.0085
SOL/USDT,4h,13,991.72,13,39,13,20,13,1.31,25,67,25,16,1.21,1.38,1.14,1.09,1.04,1.32,0.73,0.0239,0.035,0.0101
SOL/USDT,4h,14,971.1099999999996,13,37,16,13,7,2.31,7,76,23,30,0.8,0.81,1.19,0.96,0.92,0.62,0.68,0.0144,0.0336,0.0081
SOL/USDT,4h,15,977.7600000000001,20,94,14,8,11,2.92,23,78,27,15,1.51,1.38,1.29,1.09,1.19,0.7,1.42,0.0148,0.0275,0.0092
SOL/USDT,4h,16,995.1399999999996,15,62,19,11,24,2.6,30,80,12,17,1.65,1.36,1.34,0.75,0.92,0.69,1.17,0.0087,0.0166,0.0043
SOL/USDT,4h,17,978.9999999999992,18,73,6,16,25,1.25,19,78,25,28,0.96,1.16,1.31,1.17,1.08,1.26,0.8,0.0118,0.0121,0.0102
SOL/USDT,4h,18,981.94,12,57,14,9,17,1.87,19,68,23,22,1.15,1.42,1.16,1.29,1.3,1.48,0.76,0.0233,0.0124,0.0054
SOL/USDT,4h,19,985.4600000000002,17,96,17,9,16,1.98,20,65,19,19,1.63,1.26,1.25,0.73,1.22,1.17,0.94,0.0153,0.0216,0.0081
SOL/USDT,4h,20,993.6200000000002,20,85,19,12,7,2.03,25,68,18,17,1.94,0.86,1.23,1.14,1.46,0.98,0.71,0.0102,0.0268,0.004
SOL/USDT,4h,21,1013.99,19,82,8,10,15,2.6,18,70,23,19,1.21,0.97,0.89,1.02,1.04,1.17,1.02,0.0193,0.0187,0.0058
SOL/USDT,4h,22,967.8499999999998,17,21,13,18,23,2.77,18,71,19,15,0.57,1.03,1.41,0.93,1.02,1.49,1.21,0.0223,0.0169,0.0091
SOL/USDT,4h,23,973.87,10,25,17,16,7,2.54,11,67,27,15,1.74,0.96,1.07,1.14,1.21,0.84,1.47,0.0165,0.0144,0.0113
SOL/USDT,4h,24,971.9300000000002,9,80,9,16,15,2.4,26,78,11,29,0.88,0.94,1.16,0.91,1.43,1.04,1.22,0.0238,0.0201,0.0082
SOL/USDT,4h,25,1013.78,13,67,7,6,23,2.75,2,70,12,18,0.77,1.17,0.83,0.71,0.8,0.87,1.3,0.0097,0.0304,0.0105
SOL/USDT,4h,26,1002.6300000000001,20,84,10,7,20,1.7,19,79,10,17,0.84,1.28,0.82,1.02,0.94,0.77,0.93,0.016,0.0163,0.0114
SOL/USDT,4h,27,963.65,17,82,13,20,18,1.45,17,80,16,23,1.22,1.05,1.07,1.05,1.46,0.74,0.75,0.0226,0.0302,0.0048
SOL/USDT,4h,28,987.6699999999996,18,86,13,16,8,2.24,14,79,13,16,0.67,0.99,1.13,1.05,0.86,1.08,0.94,0.024,0.0278,0.01
SOL/USDT,4h,29,1005.23,12,67,14,15,16,2.84,29,70,18,23,1.29,0.98,0.87,0.81,0.94,1.08,0.71,0.0233,0.0171,0.0069
SOL/USDT,4h,30,976.5399999999998,9,69,11,6,11,1.04,11,67,24,23,1.37,1.22,0.88,0.72,1.48,1.09,0.65,0.0163,0.0339,0.0112
SOL/USDT,4h,31,989.5400000000002,13,32,7,7,22,2.92,27,77,17,24,1.93,1.45,1.18,1.01,1.0,0.6,1.36,0.0233,0.0168,0.0043
SOL/USDT,4h,32,957.11,15,55,15,17,17,2.15,10,69,26,26,0.9,1.04,1.16,1.05,1.45,0.9,1.44,0.0232,0.0283,0.0109
SOL/USDT,4h,33,985.5999999999998,14,63,8,13,24,2.62,27,76,19,27,0.62,1.31,1.41,1.02,0.96,0.75,1.47,0.0121,0.0263,0.0086
SOL/USDT,4h,34,982.3799999999999,14,31,8,19,12,2.33,5,65,17,21,0.61,1.22,0.95,0.78,1.02,1.04,0.99,0.0207,0.0281,0.0112
SOL/USDT,4h,35,1003.8899999999994,12,80,9,12,17,2.31,20,75,18,27,1.8,0.89,0.96,0.83,0.84,1.44,0.61,0.0173,0.0336,0.0089
SOL/USDT,4h,36,989.6199999999999,15,26,6,10,6,1.44,13,80,23,30,0.91,1.38,1.23,1.22,0.88,0.72,0.65,0.0227,0.027,0.0118
SOL/USDT,4h,37,952.6,15,69,8,18,24,1.32,24,70,15,22,1.59,1.01,1.48,1.2,1.37,0.95,0.81,0.0205,0.0195,0.0092
SOL/USDT,4h,38,956.7800000000003,13,22,19,13,15,2.81,23,68,15,19,1.95,0.89,0.98,1.21,1.38,0.69,1.27,0.0199,0.0234,0.0071
SOL/USDT,4h,39,996.2899999999997,13,77,9,15,11,2.92,28,78,19,17,1.64,1.31,0.96,1.18,0.99,0.98,1.21,0.0184,0.0289,0.0058
SOL/USDT,4h,40,953.84,12,73,16,20,11,2.48,24,80,10,17,0.8,1.17,1.41,1.07,1.21,0.75,0.9,0.0232,0.027,0.0095
SOL/USDT,4h,41,980.72,11,67,9,19,22,1.23,14,80,12,26,1.17,1.49,0.96,0.72,0.87,1.05,0.93,0.0232,0.0306,0.0114
SOL/USDT,4h,42,974.3700000000001,16,50,17,18,17,2.9,11,76,22,15,0.77,0.83,1.5,1.17,0.9,1.29,1.23,0.0243,0.0303,0.0104
SOL/USDT,4h,43,989.7099999999998,9,53,13,13,25,1.3,30,79,29,21,0.77,1.14,1.19,0.82,0.83,0.85,1.43,0.0123,0.024,0.0064
SOL/USDT,4h,44,984.9800000000001,8,75,18,9,9,1.62,2,78,27,15,1.93,1.08,1.15,1.14,1.4,1.16,0.86,0.0104,0.0231,0.012
SOL/USDT,4h,45,989.27,16,82,14,19,13,1.48,13,75,10,21,2.0,1.27,0.82,0.76,0.84,1.09,1.15,0.0242,0.0244,0.0057
SOL/USDT,4h,46,982.4999999999997,18,52,8,8,25,1.36,16,75,13,26,0.82,0.99,1.43,0.98,0.94,0.66,0.61,0.0132,0.0303,0.0082
SOL/USDT,4h,47,992.59,16,90,12,19,12,2.25,9,78,28,15,0.69,1.31,1.26,0.84,1.15,1.2,1.32,0.0152,0.0282,0.0073
SOL/USDT,4h,48,963.5699999999998,9,80,12,8,15,2.91,3,73,18,26,1.94,0.87,1.42,0.75,1.2,0.83,0.76,0.0171,0.0164,0.0117
SOL/USDT,4h,49,976.4899999999997,11,63,6,7,23,1.11,30,73,19,19,1.84,1.0,1.39,1.21,1.26,1.16,0.68,0.0119,0.0176,0.0068
SOL/USDT,4h,50,963.4400000000002,13,73,15,15,23,1.64,28,72,15,29,1.38,1.0,0.98,0.93,1.22,0.82,1.42,0.0195,0.0296,0.0117
SOL/USDT,4h,51,973.0500000000003,9,26,8,11,18,2.7,26,75,22,16,0.53,0.96,1.1,0.91,0.92,1.04,0.98,0.0165,0.0209,0.0043
SOL/USDT,4h,52,994.99,18,68,15,13,20,1.86,3,77,21,25,1.21,0.97,1.1,0.81,0.86,1.35,1.12,0.0183,0.0124,0.0044
SOL/USDT,4h,53,991.22,13,41,20,15,20,1.22,12,78,20,17,1.11,1.31,1.22,1.28,1.16,1.04,0.78,0.0156,0.0194,0.0066
SOL/USDT,4h,54,988.34,12,23,11,9,16,1.42,4,73,27,30,1.09,1.04,1.36,0.75,1.44,1.08,0.94,0.0146,0.0315,0.0084
SOL/USDT,4h,55,978.2600000000001,8,45,14,7,21,1.58,20,66,30,16,0.84,1.0,0.88,0.92,1.39,1.36,1.28,0.0098,0.0232,0.0065
SOL/USDT,4h,56,1016.6500000000003,13,35,7,14,20,1.55,2,70,15,21,0.99,1.48,1.01,1.19,1.18,0.96,0.89,0.0085,0.0239,0.004
SOL/USDT,4h,57,981.98,10,42,18,9,6,2.66,14,78,24,26,1.53,1.43,1.22,1.06,1.1,0.83,0.93,0.0232,0.0146,0.0104
SOL/USDT,4h,58,989.1999999999998,18,64,20,10,24,1.29,29,71,11,20,1.54,0.92,0.96,0.82,0.83,1.27,0.68,0.0222,0.0206,0.0043
SOL/USDT,4h,59,988.26,12,37,9,6,11,2.05,28,80,16,24,1.59,1.38,1.22,1.02,0.87,1.24,1.34,0.0243,0.0223,0.0105
SOL/USDT,4h,60,999.19,18,63,20,20,23,2.81,4,68,27,29,0.79,1.31,1.06,1.21,1.0,1.06,1.27,0.0166,0.0213,0.0098
SOL/USDT,4h,61,972.6900000000002,18,57,10,8,7,1.2,16,80,15,26,1.67,0.81,0.84,0.91,1.27,0.84,0.74,0.0228,0.0206,0.0064
SOL/USDT,4h,62,969.7699999999998,17,29,20,14,11,1.8,9,65,27,17,0.55,1.07,0.97,0.71,0.87,0.61,1.29,0.0244,0.0238,0.009
SOL/USDT,4h,63,1024.66,19,64,16,16,6,2.56,28,79,27,18,0.54,1.08,0.83,0.72,1.01,0.95,1.19,0.0085,0.0348,0.0075
SOL/USDT,4h,64,992.7200000000003,17,22,9,6,13,2.92,29,73,25,20,1.79,1.47,1.18,1.26,1.14,0.92,1.04,0.0205,0.0183,0.0057
SOL/USDT,4h,65,946.3699999999998,15,38,14,11,19,1.05,21,80,25,18,0.76,1.01,1.4,1.23,1.19,0.69,1.24,0.016,0.0227,0.0107
SOL/USDT,4h,66,966.3500000000003,18,62,17,8,24,1.4,8,78,27,19,1.0,0.92,1.12,0.97,1.4,0.98,0.92,0.0166,0.0237,0.0107
SOL/USDT,4h,67,1014.4699999999998,10,85,6,14,21,1.82,30,80,28,20,1.69,1.46,1.2,0.87,0.96,1.45,1.06,0.0186,0.0296,0.0079
SOL/USDT,4h,68,980.68,16,96,14,14,13,2.84,18,68,18,17,1.11,1.12,1.16,1.06,1.06,1.17,1.14,0.0238,0.019,0.0107
SOL/USDT,4h,69,991.38,20,65,9,13,23,2.63,22,66,22,24,1.51,0.96,1.42,1.05,1.49,0.98,0.77,0.0147,0.0343,0.0079
SOL/USDT,4h,70,979.2500000000001,15,43,8,16,17,2.1,24,80,27,16,1.97,1.17,0.89,0.98,1.42,1.22,1.0,0.0152,0.0265,0.0119
SOL/USDT,4h,71,996.6200000000001,10,94,10,14,12,2.4,8,79,13,22,1.37,1.5,1.14,0.89,1.1,0.73,1.2,0.0194,0.0166,0.0062
SOL/USDT,4h,72,976.5300000000001,13,84,9,17,9,1.48,13,80,23,28,0.65,1.14,1.02,0.88,1.29,0.71,1.46,0.0151,0.0281,0.0092
SOL/USDT,4h,73,982.48,15,90,8,13,21,1.54,7,79,28,22,0.72,1.26,1.41,0.81,1.46,1.41,0.87,0.022,0.0135,0.0114
SOL/USDT,4h,74,993.4100000000002,13,74,18,6,12,2.78,16,69,24,18,1.81,1.17,1.49,0.72,1.36,1.02,1.44,0.0145,0.0201,0.0093
SOL/USDT,4h,75,960.6999999999999,14,87,9,14,13,1.2,6,76,17,21,1.71,0.89,1.33,0.95,1.31,1.16,1.49,0.0193,0.0347,0.0075
SOL/USDT,4h,76,959.8700000000005,18,83,15,16,17,2.63,24,67,12,24,1.34,0.81,0.98,1.19,0.87,0.87,0.6,0.0172,0.021,0.0068
SOL/USDT,4h,77,984.3399999999996,17,51,14,10,11,2.0,9,79,12,19,1.52,0.82,1.42,0.76,1.35,0.94,1.23,0.0125,0.0317,0.0105
SOL/USDT,4h,78,978.28,11,89,19,8,20,2.91,20,70,28,25,1.25,1.25,1.25,1.29,0.96,0.88,0.83,0.0176,0.0248,0.0101
SOL/USDT,4h,79,1004.1200000000001,18,81,17,9,9,2.58,24,70,15,15,1.77,1.35,1.02,1.21,0.86,0.64,0.96,0.0172,0.0185,0.0115
SOL/USDT,4h,80,963.9499999999999,16,93,10,9,7,1.79,19,66,20,15,1.15,1.0,1.15,1.11,1.4,1.24,1.08,0.021,0.0319,0.0107
SOL/USDT,4h,81,999.6699999999998,8,60,18,6,10,1.38,8,71,28,16,0.72,1.32,1.46,0.93,0.83,1.31,1.08,0.0096,0.0258,0.0098
SOL/USDT,4h,82,1010.2600000000001,9,24,7,8,16,2.85,27,76,16,25,1.12,1.46,1.18,0.92,1.31,1.0,0.86,0.0137,0.0346,0.0087
SOL/USDT,4h,83,959.2100000000002,8,94,10,12,25,1.1,10,73,28,26,0.83,0.94,0.91,1.21,1.18,0.68,0.97,0.0213,0.0246,0.0107
SOL/USDT,4h,84,1000.0799999999999,12,48,20,8,8,1.49,17,78,10,29,1.03,1.04,0.83,0.9,1.36,1.38,0.79,0.0103,0.0163,0.0056
SOL/USDT,4h,85,978.68,8,55,7,19,19,2.8,10,80,28,24,1.51,0.85,1.07,0.91,1.21,1.04,0.98,0.0126,0.0208,0.0119
SOL/USDT,4h,86,998.0899999999999,19,55,14,20,16,1.66,23,67,22,30,0.92,1.37,1.24,1.12,1.32,1.07,0.97,0.012,0.0136,0.0065
SOL/USDT,4h,87,1005.4599999999998,12,51,12,17,6,2.88,2,68,25,20,1.69,1.11,0.91,1.28,0.99,1.44,0.76,0.0103,0.0274,0.0078
SOL/USDT,4h,88,1014.4199999999998,17,39,13,6,19,2.66,7,76,10,15,1.14,1.44,0.95,0.85,0.94,1.34,1.27,0.0104,0.0346,0.0114
SOL/USDT,4h,89,1010.9400000000003,8,22,12,13,11,3.0,30,80,14,23,1.04,1.34,1.02,0.81,1.09,0.87,1.39,0.0081,0.0227,0.0118
SOL/USDT,4h,90,972.0599999999997,11,29,8,13,16,1.78,28,71,19,30,1.83,1.01,1.04,1.16,0.94,0.67,1.23,0.0158,0.0296,0.0064
SOL/USDT,4h,91,976.1999999999997,10,58,18,13,14,2.88,17,76,14,25,0.82,0.96,1.43,0.98,1.3,1.31,0.69,0.0105,0.0298,0.0084
SOL/USDT,4h,92,975.7999999999998,16,57,19,16,13,1.32,7,66,18,24,0.88,0.81,1.28,1.2,1.04,0.8,1.2,0.0115,0.0161,0.0118
SOL/USDT,4h,93,964.2199999999999,18,96,13,14,7,1.22,21,70,14,18,1.66,0.82,1.1,1.23,0.95,0.81,1.43,0.0194,0.0154,0.0073
SOL/USDT,4h,94,990.3299999999999,15,56,14,17,9,1.0,23,68,13,20,1.12,1.15,1.2,0.85,0.9,1.25,1.02,0.0165,0.0145,0.0044
SOL/USDT,4h,95,986.7599999999994,19,35,15,6,22,1.8,27,65,13,23,1.84,1.0,1.08,0.98,0.95,1.43,1.43,0.0117,0.0322,0.0064
SOL/USDT,4h,96,963.9600000000002,20,84,6,18,18,2.16,14,65,15,29,1.92,1.42,1.14,1.21,1.37,1.46,0.97,0.0197,0.022,0.0108
SOL/USDT,4h,97,965.35,18,65,13,12,11,1.09,14,77,28,27,1.55,1.29,1.19,1.28,1.19,0.62,1.47,0.0236,0.0287,0.0049
